POSTAL_CODE,CODE,YEAR,CITY,TITLE
FR-46,UEEF,2022-2,PADIRAC,GOUFFRE DE PADIRAC
FR-46,UEEF,2024-2,PADIRAC,GOUFFRE DE PADIRAC
FR-46,UEEF,2025-2,PADIRAC,GOUFFRE DE PADIRAC
FR-46,UEFM,2020-3,ROCAMADOUR,LA FORET DES SINGESROCAMADOUR
FR-46,UEFM,2024-4,ROCAMADOUR,LA FORET DES SINGESROCAMADOUR
FR-46,UEHS,2023-1,PRUDHOMAT,CHÂTEAU DE CASTELNAU-BRETENOUX
FR-48,UEDW,2015-1,HURES LA PARADE,GROTTE AVEN ARMAND
FR-48,UEJZ,2023-1,LA GARDE,AUBRAC
FR-48,UEMT,2023-1,LA GARDE,CEVENNES MONT-LOZERE
FR-48,UEPP,2023-1,LA GARDE,"GORGES DU TARN & JONTE, CAUSSES"
FR-48,UERT,2023-1,LA GARDE,MARGERIDE
FR-48,UESP,2023-1,LA GARDE,VALLEE DU LOT
FR-48,UEXE,2024-2B,LA GARDE,LOZERE - LA BETE DU GEVAUDAN
FR-48,UEXE,2025-3,LA GARDE,SPORTS ET DECOUVERTES EN LOZERE NATURELLEMENT !
FR-49,UEGH,2023-1,ANGERS,DOMAINE NATIONAL DU CHÂTEAU D'ANGERS
FR-49,UEGH,2025-1,ANGERS,DOMAINE NATIONAL DU CHÂTEAU D'ANGERS
FR-49,UEGW,2019-2,DOUE LA FONTAINE,BIOPARCDOUE LA FONTAINE
FR-49,UEGW,2022-4,DOUE LA FONTAINE,NAISSANCE DE KINNA - 04032022PROJETS NATURE
FR-49,UEGW,2024-5,DOUE LA FONTAINE,BIOPARCDOUE-LA-FONTAINE
FR-49,UENU,2024-3,SAUMUR,MUSEE DES BLINDESCHAR PANTHER AUSF A
FR-49,UENU,2025-4,SAUMUR,MUSEE DES BLINDESCHAR FRANCAIS SOMUA S35
FR-49,UEVH,2025-1,SEGRE-EN-ANJOU,LA MINE BLEUE
FR-49,UEYB,2022-1,ANGERS,TERRA BOTANICA
FR-49,UEYB,2022-2,ANGERS,TERRA BOTANICA
FR-50,UEAD,2025-4,CHERBOURG,LE REDOUTABLELA CITE DE LA MER
FR-50,UEBF,2023-2,MONT-SAINT-MICHEL,L'ARCHANGE - ABBAYE DU MONT-SAINT-MICHELCENTRE DES MONUMENTS NATIONAUX
FR-50,UEBF,2024-2,MONT-SAINT-MICHEL,L'ARCHANGE - ABBAYE DU MONT-SAINT-MICHELCENTRE DES MONUMENTS NATIONAUX
FR-50,UEBF,2024-3,MONT-SAINT-MICHEL,ABBAYE DU MONT-SAINT-MICHEL
FR-50,UEBF,2025-2,MONT-SAINT-MICHEL,L'ARCHANGE - ABBAYE DU MONT-SAINT-MICHELCENTRE DES MONUMENTS NATIONAUX
FR-50,UEBF,2025-3,MONT-SAINT-MICHEL,ABBAYE DU MONT-SAINT-MICHELCENTRE DES MONUMENTS NATIONAUX
FR-50,UEBW,2023-4,ST MERE L'EGLISE,AIRBORNE MUSEUM6 JUIN 1944 80e ANNIVERSAIRE D-DAY ET BATAILLE DE NORMANDIE
FR-50,UEBW,2025-5,STE MERE-EGLISE,AIRBORNE MUSEUMD-DAY - 6 Juin 1944
FR-50,UEBW,2025-6,STE MERE-EGLISE,AIRBORNE MUSEUM
FR-50,UEDC,2024-4,SAINTE-MARIE-DU-MONT,UTAH BEACHMUSEE DU DEBARQUEMENT UTAH BEACH 6 JUIN 1944
FR-50,UEDC,2025-5,SAINTE-MARIE-DU-MONT,UTAH BEACHMUSEE DU DEBARQUEMENT UTAH BEACH 6 juin 1944
FR-50,UEJN,2024-2,SAINT-CÔME-DU-MONT,DEAD MAN'S CORNERSAINT-CÔME-DU-MONT
FR-50,UEUR,2025-1,CARENTAN-LES-MARAIS,NORMANDY VICTORY MUSEUM
FR-50,UEWD,2023-4,MONT SAINT-MICHEL,LE MONT SAINT-MICHELMILLENAIRE DE L'ABBAYE
FR-50,UEWD,2024-5,MONT SAINT-MICHEL,LE MONT SAINT-MICHEL6 AOÛT 1944 D-Day & Bataille de Normandie
FR-52,UEAZ,2023-3,COLOMBEY LES DEUX EGLISES,MÉMORIAL CHARLES DE GAULLE
FR-52,UERK,2024-1,COLOMBEY-LES-DEUX-EGLISES,CHARLES DE GAULLE : DE L'APPEL A LA LIBERATION
FR-53,UEVG,2021-1,PONTMAIN,PONTMAIN 1871-2021LES 150 ANS DE L'APPARITION
FR-53,UEVG,2021-2,PONTMAIN,PONTMAIN 1871-2021LES 150 ANS DE L'APPARITION
FR-53,UEVG,2021-3,PONTMAIN,PONTMAIN 1871-2021LES 150 ANS DE L'APPARITION
FR-53,UEVG,2021-4,PONTMAIN,PONTMAIN 1871-2021LES 150 ANS DE L'APPARITION
FR-53,UEVG,2021-5,PONTMAIN,PONTMAIN 1871-2021LES 150 ANS DE L'APPARITION
FR-54,UEFA,2017-3,NANCY,NANCYART NOUVEAU
FR-54,UEFA,2018-2,NANCY,LES FÊTES DE SAINT-NICOLAS À NANCY
FR-54,UEVV,2021-1,TOUL,TOULCATHEDRALE ST-ETIENNE
FR-55,UECA,2024-4,DOUAUMONT,OSSUAIRE DE DOUAUMONT
FR-55,UEFP,2022-2,FLEURY DEVANT DOUAUMONT,MÉMORIAL DE VERDUN
FR-55,UERL,2020-1,VAUQUOIS,BUTTE DE VAUQUOIS
FR-55,UEYU,2022-1,DOUAUMONT-VAUX,FORT DE VAUX
FR-55,UEZM,2022-1,DOUAUMONT-VAUX,FORT DE DOUAUMONT
FR-55,UEZQ,2024-1,VERDUN,CITADELLE SOUTERRAINE DE VERDUNON NE PASSE PAS
FR-56,UECT,2015-1,LORIENT,CITÉ DE LA VOILE ÉRIC TABARLY
FR-56,UEDY,2022-2,LORIENT,CITE DE LA VOILE ERIC TABARLYSOUS MARIN FLORE
FR-56,UEGE,2023-2,CARNAC,ALIGNEMENTS DE CARNACCENTRE DES MONUMENTS NATIONAUX
FR-56,UEGE,2025-2,CARNAC,ALIGNEMENTS DE CARNACCENTRE DES MONUMENTS NATIONAUX
FR-56,UENN,2023-1,LOCMARIAQUER,SITE DES MEGALITHES DE LOCMARIAQUER
FR-56,UENW,2022-2,SARZEAU,"SUSCINIO, DOMAINE DES DUCS DE BRETAGNE"
FR-56,UENW,2025-2,SARZEAU,"SUSCINIO, DOMAINE DES DUCS DE BRETAGNE"
FR-56,UEPX,2022-1,LE GUERNO,PARC BRANFERE
FR-56,UEPX,2024-1,LE GUERNO,PARC BRANFERE
FR-56,UEPX,2024-3,LE GUERNO,PARC BRANFERE
FR-56,UEQH,2020-1,ROCHEFORT-EN-TERRE,ROCHEFORT-EN-TERRE
FR-57,UETL,2021-1,GRAVELOTTE,MUSEE DE LA GUERRE DE 1870 ET DE L'ANNEXION
FR-58,UEKW,2018-1,SAINT-PIERRE-LE-MOÛTIER,JEANNE D'ARCSAINT-PIERRE-LE-MOÛTIER
FR-59,UEKY,2018-1,DUNKERQUE,DUNKERQUEJEAN BART
FR-59,UENF,2023-1,CROIX,VILLA CAVROIS
FR-59,UENS,2025-2,LILLE,LILLE - VIEUX-LILLE
FR-59,UEVR,2021-1,DOUAI,DOUAI - CITE DES GEANTS
FR-59,UEVR,2022-2,WAZIERS,PATRIMOINE MONDIAL - BASSIN MINIER - DOUAISIS
FR-59,UEZE,2022-1,ARLEUX,AIL FUME D'ARLEUX
FR-60,UEDL,2023-3,CHANTILLY,CHÂTEAU DE CHANTILLYGRANDES ECURIES
FR-60,UEDL,2024-3,CHANTILLY,CHÂTEAU DE CHANTILLYGRANDES ECURIES
FR-60,UEDM,2023-3,CHANTILLY,CHÂTEAU DE CHANTILLYMUSÉE CONDÉ
FR-60,UEDM,2024-3,CHANTILLY,CHÂTEAU DE CHANTILLYMUSÉE CONDÉ
FR-60,UEGD,2022-1,PIERREFONDS,CHÂTEAU DE PIERREFONDS
FR-60,UEGD,2025-2,PIERREFONDS,CHÂTEAU DE PIERREFONDSCENTRE DES MONUMENTS NATIONAUX
FR-60,UEKB,2018-1,ERMENONVILLE,WILLY WEST
FR-60,UEKP,2017-1,COMPIEGNE,MÉMORIAL DE L'ARMISTICE
FR-60,UEKP,2025-2,COMPIEGNE,MÉMORIAL DE L'ARMISTICE
FR-60,UELZ,2018-1,ORRY-LA-VILLE,CENTENAIRE DE L'ARMISTICE 1918 - 2018
FR-60,UETB,2020-2,BEAUVAIS,BEAUVAIS - CATHÉDRALE SAINT-PIERRE
FR-60,UETB,2025-3,BEAUVAIS,BEAUVAIS - CATHÉDRALE SAINT-PIERRE800 ANS CATHEDRALE BEAUVAIS
FR-60,UEZC,2023-1,SAINT-PAUL,PARC SAINT-PAUL
FR-61,UELR,2023-1,CARROUGES,CHÂTEAU DE CARROUGES
FR-62,UEBK,2024-10,BOULOGNE SUR MER,NAUSICAÁ
FR-62,UEBK,2024-11,BOULOGNE SUR MER,NAUSICAÁNAUSICAÁ
FR-62,UEBK,2025-10,BOULOGNE SUR MER,NAUSICAÁ
FR-62,UEBK,2025-11,BOULOGNE SUR MER,NAUSICAÁ
FR-62,UEBZ,2023-3,SAINT-OMER,LA COUPOLEPLANÉTARIUM 3D
FR-62,UEBZ,2024-4,SAINT-OMER,LA COUPOLEPLANÉTARIUM 3D 80 ans 1944 - 2024
FR-62,UEDT,2020-3,EPERLECQUES,LE BLOCKHAUS D'EPERLECQUES1ère base V2 & VI
FR-62,UEGZ,2023-4,BERCK-SUR-MER,BERCK-SUR-MER
FR-62,UEGZ,2024-5,BERCK-SUR-MER,BERCK-SUR-MER
FR-62,UEHC,2018-1,WIMILLE,COLONNE DE LA GRANDE ARMÉEWIMILLE
FR-62,UEVA,2021-1,BETHUNE,BETHUNE
FR-62,UEVA,2023-2,BETHUNE,BETHUNE
FR-62,UEZP,2023-1,LE TOUQUET,LE TOUQUET-PARIS-PLAGE
FR-63,UEAF,2023-6,SAINT-OURS-LES-ROCHES,VULCANIA - DRAGON RIDE 2
FR-63,UEAF,2025-7,SAINT-OURS-LES-ROCHES,VULCANIA
FR-63,UEAF,2025-8,SAINT-OURS-LES-ROCHES,VULCANIA
FR-63,UEBP,2023-8,ORCINES,LE-PUY-DE-DÔME
FR-63,UEBP,2024-9,ORCINES,LE-PUY-DE-DÔME1465 m Chemis des muletiers
FR-63,UECC,2015-1,BESSE-ET-SAINT-ANASTAISE,SANCTUAIRE NOTRE-DAME DE VASSIVIERE
FR-63,UECF,2015-1,LE MONT-DORE,LE SANCY1885M
FR-63,UEDU,2015-1,SUPER-BESSE,BESSE - SUPERBESSE
FR-63,UEGS,2024-8,CLERMONT-FERRAND,"L'AVENTURE MICHELIN - LE MILLE-PATTESMICHELIN L'Aventure"
FR-63,UEGS,2025-9,CLERMONT-FERRAND,"MICHELIN L'Aventure"
FR-63,UEJA,2019-2,CLERMONT-FERRAND,STADE MARCEL-MICHELIN
FR-63,UEMZ,2018-1,MONTPEYROUX,VILLAGE DE MONTPEYROUXAUVERGNE
FR-63,UENC,2017-1,CLERMONT-FERRAND,CHAMPIONS DE FRANCE 2017
FR-63,UEPS,2023-2,SAINT-NECTAIRE,LANDRAUVERGNESINCE 2009
FR-63,UEQZ,2020-1,CLERMONT-FERRAND,CLERMONT-FERRAND
FR-63,UEUM,2021-1,CLERMONT-FERRAND,BATAILLE DE GERGOVIE - 52 AV J.C
FR-63,UEUM,2021-10,CLERMONT-FERRAND,LOUIS XVIROI DE FRANCE 1774-1792
FR-63,UEUM,2021-11,CLERMONT-FERRAND,MARQUIS DE LAFAYETTE
FR-63,UEUM,2021-12,CLERMONT-FERRAND,LOUIS XIIROI DE FRANCE
FR-63,UEUM,2021-13,CLERMONT-FERRAND,LOUIS XIIIROI DE FRANCE 1610-1643
FR-63,UEUM,2021-2,CLERMONT-FERRAND,BLAISE PASCAL
FR-63,UEUM,2021-3,CLERMONT-FERRAND,LOUIS XVIIIROI DE FRANCE 1814-1815 1815-1824
FR-63,UEUM,2021-4,CLERMONT-FERRAND,CHARLES XROI DE FRANCE 1824-1830
FR-63,UEUM,2021-5,CLERMONT-FERRAND,NAPOLEON IIIEMPEREUR 1852-1870
FR-63,UEUM,2021-6,CLERMONT-FERRAND,LOUIS-PHILIPPE IerROI DES FRANCAIS 1830-1848
FR-63,UEUM,2021-7,CLERMONT-FERRAND,CLOVIS IerROI DE TOUS LES FRANCS 481-511
FR-63,UEUM,2021-8,CLERMONT-FERRAND,CHARLEMAGNEROI DES FRANCS 768-814
FR-63,UEUM,2021-9,CLERMONT-FERRAND,"HENRI IVROI DE FRANCE 1589-1610"
FR-63,UEUM,2022-14,CLERMONT-FERRAND,LOUIS XIVROI DE FRANCE 1643-1715
FR-63,UEUM,2022-15,CLERMONT-FERRAND,LOUIS XVROI DE FRANCE 1715-1774
FR-63,UEUM,2022-16,CLERMONT-FERRAND,NAPOLEON BONAPARTEPREMIER CONSUL 1799-1804
FR-63,UEUM,2022-17,CLERMONT-FERRAND,NAPOLEON 1erEMPEREUR 1804 A 1814
FR-63,UEUM,2022-18,CLERMONT-FERRAND,"NAPOLEON LES 100 JOURS20 MARS 1815 - 7 JUILLET 1815"
FR-63,UEUM,2022-19,CLERMONT-FERRAND,LES QUATRE NAPOLEON
FR-63,UEUM,2022-20,CLERMONT-FERRAND,SOUVENIR D'AUVERGNE
FR-63,UEUM,2022-21,CLERMONT-FERRAND,REVOLUTION FRANCAISEDANTON & ROBESPIERRE
FR-63,UEUM,2023-22,CLERMONT-FERRAND,FRANCOIS 1erROI DE FRANCE 1515-1547
FR-63,UEUM,2023-23,CLERMONT-FERRAND,REVOLUTION FRANCAISEASSASSINAT DE MARAT
FR-63,UEUM,2024-24,CLERMONT-FERRAND,PIERRE DE COUBERTIN
FR-63,UEUM,2024-25,CLERMONT-FERRAND,JEAN JAURES
FR-63,UEUM,2025-26,CLERMONT-FERRAND,REVOLUTION FRANCAISEDESMOULINS & SAINT-JUST
FR-63,UEUM,2025-27,CLERMONT-FERRAND,REVOLUTION FRANCAISELOUIS XVI GUILLOTINE 21 janvier 1793
FR-63,UEVJ,2021-1,CLERMONT-FERRAND,JEANNE D'ARC
FR-64,UEEU,2023-9,BIARRITZ,AQUARIUM BIARRITZ
FR-64,UEEU,2024-10,BIARRITZ,AQUARIUM BIARRITZ
FR-64,UEEU,2024-11,BIARRITZ,AQUARIUM BIARRITZ
FR-64,UEEU,2025-12,BIARRITZ,AQUARIUM BIARRITZ
FR-64,UEEU,2025-13,BIARRITZ,AQUARIUM BIARRITZ
FR-64,UEGP,2017-2,SAINT-JEAN-DE-LUZ,SAINT-JEAN-DE-LUZ
FR-64,UEPT,2021-1,LARUNS,PETIT TRAIN D'ARTOUSTE
FR-64,UESS,2024-1,BAYONNE,CATHEDRALE DE BAYONNE
FR-64,UEUP,2021-1,SARE,SARE
FR-65,UEDA,2017-2,LA MONGIE,PIC DU MIDI2877M
FR-65,UEDA,2018-3,LA MONGIE,PIC DU MIDILE PONTON DANS LE CIEL
FR-65,UEDA,2019-2,LA MONGIE,PIC DU MIDI2877M
FR-65,UEEM,2024-5,LOURDES,LOURDES
FR-65,UEEM,2025-6,LOURDES,LOURDES
FR-65,UEKR,2017-1,SAINT-PÉ-DE-BIGORRE,GROTTES DE BETHARRAM
FR-65,UEKR,2022-1,SAINT-PÉ-DE-BIGORRE,GROTTES DE BETHARRAM
FR-65,UEKR,2023-1,SAINT-PÉ-DE-BIGORRE,GROTTES DE BETHARRAM
FR-66,UEEL,2024-2,PERPIGNAN,PALAIS DES ROIS DE MAJORQUEPERPIGNAN
FR-66,UEGC,2022-2,SALSES-LE-CHÂTEAU,FORT DE SALSESCENTRE DES MONUMENTS NATIONAUX
FR-66,UEGC,2025-2,SALSES-LE-CHÂTEAU,FORT DE SALSESCENTRE DES MONUMENTS NATIONAUX
FR-66,UEMH,2017-1,FONT ROMEU,GRAND FOUR SOLAIRE D'ODEILLO
FR-66,UEVB,2021-1,ARGELES-SUR-MER,ARGELES-SUR-MER
FR-66,UEVB,2021-2,ARGELES-SUR-MER,ARGELES-SUR-MER
FR-66,UEYK,2025-1,SOREDE,LA VALLEE DES TORTUES
FR-67,UEFL,2018-3,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFL,2019-4,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFL,2020-5,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFL,2022-6,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFL,2023-7,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFL,2025-8,KINTZHEIM,LA MONTAGNE DES SINGESKINTZHEIM
FR-67,UEFT,2023-3,STRASBOURG,CATHÉDRALE DE STRASBOURG
FR-67,UEJB,2024-3,KINTZHEIM,CIGOLANDCigoland Centre Alsace
FR-67,UEPV,2020-2,STRASBOURG,CATHÉDRALE NOTRE-DAME DE STRASBOURG
FR-67,UEPV,2021-1,STRASBOURG,CATHÉDRALE NOTRE-DAME DE STRASBOURG
FR-67,UEPV,2022-2,STRASBOURG,CATHÉDRALE NOTRE-DAME DE STRASBOURG
FR-67,UEPV,2023-1,STRASBOURG,CATHÉDRALE NOTRE-DAME DE STRASBOURG
FR-67,UESH,2024-1,NATZWILLER,CAMP DE CONCENTRATION NATZWEILER-STRUTHOF80e anniversaire de la découverte du camp
FR-67,UESH,2025-2,NATZWILLER,CAMP DE CONCENTRATION NATZWEILER-STRUTHOFHaut Lieu de la Mémoire Nationale
FR-67,UETS,2025-1,SCHIRMECK,MEMORIAL D'ALSACE-MOSELLESCHIRMECK
FR-68,UEAP,2022-3,MULHOUSE,MUSEE NATIONAL DE L'AUTOMOBILEBUGATTI ESDERS
FR-68,UEAP,2024-4,MULHOUSE,MUSEE NATIONAL DE L'AUTOMOBILEBugatti type 35C
FR-68,UEAP,2024-5,MULHOUSE,MUSEE NATIONAL DE L'AUTOMOBILEBUGATTI VEYRON
FR-68,UEAP,2025-4,MULHOUSE,MUSEE NATIONAL DE L'AUTOMOBILEBugatti type 35C
FR-68,UEAP,2025-5,MULHOUSE,MUSEE NATIONAL DE L'AUTOMOBILEBUGATTI VEYRON
FR-68,UEBY,2022-3,MULHOUSE,CITÉ DU TRAINTGV Atlantique numéro 325
FR-68,UEBY,2024-4,MULHOUSE,CITÉ DU TRAIN111 - BUDDICOM N°33
FR-68,UECX,2019-3,HUNAWIHR,NATUROPARCHUNAWIHR (ALSACE) GRAND HAMSTER
FR-68,UECX,2020-4,HUNAWIHR,NATUROPARCHUNAWIHR (ALSACE) Raton Laveur
FR-68,UECX,2024-5,HUNAWIHR,NATUROPARCHUNAWIHR (ALSACE)
FR-68,UEDQ,2017-1,UNGERSHEIM,PARC DU PETIT PRINCE
FR-68,UEDQ,2024-2,UNGERSHEIM,PARC DU PETIT PRINCELe Petit Prince
FR-68,UEWF,2025-1,UNGERSHEIM,ECOMUSEE D'ALSACE
FR-69,UEFJ,2018-3,DECINES,GROUPAMA STADIUM
FR-69,UERF,2024-1,LYON,BASILIQUE NOTRE-DAME DE FOURVIÈRE - LYON
FR-71,UEHV,2022-1,CLUNY,ABBAYE DE CLUNY
FR-72,UEUQ,2025-1,LA FLECHE LE TERTRE ROUGE,ZOO de la FLECHE
FR-74,UEAH,2022-1,CHAMONIX,LA MER DE GLACE
FR-74,UEAH,2023-1,CHAMONIX,LA MER DE GLACE
FR-74,UEAH,2024-1,CHAMONIX,LA MER DE GLACE
FR-74,UEEZ,2018-2,CHAMONIX,CHAMONIX-MONT-BLANCAIGUILLE DU MIDI 3842M
FR-74,UERS,2024-1,LE GRAND BORNAND,LE GRAND BORNAND - CHINAILLON
FR-74,UESM,2025-1,CHAMONIX,CHAMONIX - MONT-BLANCAiguille du Midi 3842m
FR-74,UEZS,2023-2,ANNECY,ANNECY
FR-74,UEZS,2024-3,ANNECY,ANNECY
FR-75,PARI,2024-2,PARIS,J'Y ETAIS - I WAS THEREPARIS
FR-75,PARI,2025-3,PARIS,CATHEDRALE NOTRE-DAME DE PARISPARIS
FR-75,UEAE,2024-6,PARIS,PARIS MONTPARNASSE
FR-75,UEAE,2024-7,PARIS,TOUR MONTPARNASSE
FR-75,UEAE,2025-6,PARIS,PARIS MONTPARNASSE
FR-75,UEAS,2023-2,PARIS,OPÉRA GARNIER
FR-75,UEAS,2024-2,PARIS,OPÉRA GARNIER
FR-75,UEAS,2025-2,PARIS,OPÉRA GARNIER
FR-75,UEAV,2025-1,PARIS,NAPOLÉON 1ER
FR-75,UEAV,2025-4,PARIS,NAPOLÉON BONAPARTE
FR-75,UEAV,2025-7,PARIS,MUSEE DE L'ARMEE - PARISDôme des Invalides
FR-75,UEBE,2024-2,PARIS,ARC DE TRIOMPHE - PARIS
FR-75,UEBE,2025-2,PARIS,ARC DE TRIOMPHE - PARIS
FR-75,UEBG,2024-3,PARIS,LE PANTHÉON - PARISCENTRE DES MONUMENTS NATIONAUX
FR-75,UEBG,2025-3,PARIS,LE PANTHÉON - PARISCENTRE DES MONUMENTS NATIONAUX
FR-75,UEBR,2023-5,PARIS,PARC ZOOLOGIQUE DE PARIS
FR-75,UEBR,2024-9,PARIS,PARC ZOOLOGIQUE DE PARIS
FR-75,UEBU,2020-6,PARIS,TOUR EIFFEL
FR-75,UEBU,2021-6,PARIS,TOUR EIFFEL
FR-75,UEBU,2022-6,PARIS,TOUR EIFFEL
FR-75,UEBU,2023-6,PARIS,TOUR EIFFEL
FR-75,UEBU,2024-6,PARIS,TOUR EIFFEL
FR-75,UEBU,2025-6,PARIS,TOUR EIFFEL
FR-75,UECW,2024-7,PARIS,LES CATACOMBES DE PARIS
FR-75,UECW,2025-7,PARIS,"LES CATACOMBES DE PARIS"
FR-75,UEFZ,2025-1,PARIS,LA CONCIERGERIE - PARISCENTRE DES MONUMENTS NATIONAUX
FR-75,UEGA,2024-1,PARIS,LA SAINTE-CHAPELLE - PARISCENTRE DES MONUMENTS NATIONAUX
FR-75,UEGA,2025-1,PARIS,LA SAINTE-CHAPELLE - PARISCENTRE DES MONUMENTS NATIONAUX
FR-75,UEJL,2024-1,PARIS,CITÉ DES SCIENCES ET DE L'INDUSTRIE
FR-75,UEJY,2019-1,PARIS,PALAIS DE LA DÉCOUVERTE
FR-75,UEKU,2018-1,PARIS,LE PONT-NEUFPARIS
FR-75,UEKZ,2017-3,PARIS,PALAIS DE LA BOURSEPARIS
FR-75,UELF,2024-1,PARIS,MUSEE NATIONAL DE LA MARINE
FR-75,UELN,2020-3,PARIS,"ATELIER DES LUMIÈRES, PARIS"
FR-75,UELN,2022-5,PARIS,"ATELIER DES LUMIÈRES, PARIS"
FR-75,UELN,2023-6,PARIS,PARIS - NEW YORK
FR-75,UELN,2024-7,PARIS,"ATELIER DES LUMIERES, PARISL'EGYPTE DES PHARAONS DE KHEOPS A RAMSES II"
FR-75,UELX,2019-1,PARIS,PARISÎLE DE LA CITÉ
FR-75,UELX,2024-2,PARIS,PARISÎLE DE LA CITÉ
FR-75,UEML,2023-1,PARIS,MUSEE GREVIN - PARIS
FR-75,UEML,2023-2,PARIS,MUSEE GREVIN
FR-75,UEML,2025-4,PARIS,MUSEE GREVIN - PARIS
FR-75,UEMY,2023-2,PARIS,VEDETTES DE PARIS
FR-75,UEMY,2024-3,PARIS,VEDETTES DE PARISVEDETTES DE PARIS 100% ELECTRIQUE
FR-75,UENA,2021-7,PARIS,NOSTRADAMUS
FR-75,UENA,2022-8,PARIS,JOYEUSES PÂQUES
FR-75,UENA,2023-10,--,2024 ANNEE DU DRAGON[+ inscription en chinois]
FR-75,UENA,2023-9,PARIS,MARIA SALOMEA SKLODOWSKA - MARIE CURIE
FR-75,UENA,2024-10,--,2024 ANNEE DU DRAGON[+ inscription en chinois]
FR-75,UENA,2025-11,--,2025 ANNEE DU SERPENT[+ inscription en chinois]
FR-75,UENA,2025-12,PARIS,8 MAI 1945 : 80th VE DAY80 ans de la Victoire
FR-75,UEPQ,2019-1,PARIS,PREMIER PAS SUR LA LUNE
FR-75,UEPQ,2022-2,PARIS,FRANCE 2022 - 20 ANS DE L'EURO
FR-75,UERA,2024-1,PARIS,80 ANS DU DEBARQUEMENT EN NORMANDIE
FR-75,UESD,2025-1,PARIS,BALLON GENERALI PARIS
FR-75,UETE,2024-1,PARIS,LA COMPAGNIE DES BATEAUX-MOUCHES
FR-75,UEVD,2021-1,PARIS,PARIS - PLACE VENDÔME
FR-75,UEZT,2023-5,PARIS,LA POSTE - 76e SALON PHILATELIQUE D'AUTOMNEMARIANNE DE L'AVENIR
FR-75,UEZT,2024-6,PARIS,LA POSTE - PARIS-PHILEX 2024 - ARMOIRIES DE PARIS
FR-75,UEZT,2024-7,PARIS,LA POSTE - 77ème SALON PHILATELIQUE D'AUTOMNEType Iris
FR-75,UEZT,2025-8,PARIS,LA POSTE - SALON PHILATELIQUE DE PRINTEMPS 2025TYPE SAGE
FR-76,UEFX,2016-1,JUMIEGES,ABBAYE DE JUMIEGES
FR-76,UEJW,2024-6,ETRETAT,FALAISE D'ÉTRETAT - CÔTE D'ALBÂTRE
FR-76,UEJW,2025-7,ETRETAT,FALAISE D'ÉTRETAT - CÔTE D'ALBÂTRE
FR-76,UEYX,2024-1,CLERES,PARC DE CLÈRESLE PARC DE CLÈRES PARC ANIMALIER ET BOTANIQUE SEINE-MARITIME
FR-77,UEBV,2024-4,MAINCY,CHÂTEAU DE VAUX-LE-VICOMTE
FR-77,UEBV,2025-5,MAINCY,CHÂTEAU DE VAUX-LE-VICOMTE
FR-77,UEHK,2016-1,PROVINS,PROVINSCITE MEDIEVALE
FR-77,UEHK,2025-2,PROVINS,PROVINSCITE MEDIEVALE
FR-77,UEND,2017-1,MELUN,MUSÉE DE LA GENDARMERIE NATIONALE
FR-77,UEPK,2023-3,SERRIS,SEA LIFE - PARIS
FR-77,UEPK,2023-4,SERRIS,SEA LIFE - PARIS
FR-77,UEPK,2025-3,SERRIS,SEA LIFE - PARIS
FR-77,UEPK,2025-4,SERRIS,SEA LIFE - PARIS
FR-77,UEQR,2024-1,MEAUX,MEAUX
FR-77,UERC,2020-2,LUMIGNY,PARCS ZOOLOGIQUES LUMIGNY
FR-77,UERC,2024-3,LUMIGNY,LUMIGNY SAFARI RESERVE
FR-77,UERC,2025-4,LUMIGNY,LUMIGNY SAFARI RESERVE
FR-77,UEXF,2025-1,CHESSY,BALLON PANORAMAGIQUE - DISNEY VILLAGE
FR-77,UEXN,2022-1,MEAUX,MUSEE DE LA GRANDE GUERRE
FR-78,UEDZ,2017-2,THOIRY,SAFARI - ZOO DU DOMAINE DE THOIRY
FR-78,UELK,2024-3,ELANCOURT,FRANCE MINIATURE
FR-78,UENL,2023-1,RAMBOUILLET,CHÂTEAU DE RAMBOUILLET
FR-78,UEVN,2023-1,POISSY,VILLA SAVOYE
FR-78,UEVN,2025-1,POISSY,VILLA SAVOYE
FR-78,UEZK,2023-1,CHOISEUL,CHÂTEAU DE BRETEUIL
FR-80,UEBJ,2024-5,THIEPVAL,THIEPVAL - SOMME - FRANCE
FR-80,UECB,2024-5,SAINT-QUENTIN-EN-TOURMONT,PARC DU MARQUENTERREParc du Marquenterre le monde extraordinaire des oiseaux
FR-80,UEHX,2023-1,AMIENS,CATHEDRALE D'AMIENS
FR-80,UEHX,2024-3,AMIENS,CATHEDRALE D'AMIENS
FR-80,UEKD,2023-5,SAINT-VALERY-SUR-SOMME,CHEMIN DE FER DE LA BAIE DE SOMME
FR-80,UELP,2023-3,AMIENS,ZOO D'AMIENS
FR-80,UELP,2025-4,AMIENS,ZOO D'AMIENS
FR-80,UERG,2020-1,FORT-MAHON-PLAGE,FORT-MAHON-PLAGE
